Timestamp,Sensor 1,Sensor 2,Sensor 3,Sensor 4
2024-12-28 21:40:33,4.5,10.5,8.7,10.3
2024-12-28 21:40:38,4.5,10.5,9.0,10.3
2024-12-28 21:40:43,4.6,10.4,9.0,10.2
2024-12-28 21:40:48,4.6,10.5,9.0,10.2
2024-12-28 21:40:54,4.4,10.4,9.0,10.2
2024-12-28 21:40:59,4.3,10.4,9.0,10.1
2024-12-28 21:41:04,4.4,10.4,9.0,10.1
2024-12-28 21:41:09,4.5,10.5,9.0,10.1
2024-12-28 21:41:14,4.5,10.5,9.1,10.1
2024-12-28 21:41:20,4.7,10.5,9.1,10.2
2024-12-28 21:41:25,4.7,10.4,9.1,10.2
2024-12-28 21:41:30,4.6,10.4,9.1,10.2
2024-12-28 21:41:35,4.3,10.4,9.1,10.2
2024-12-28 21:41:40,4.3,10.4,9.1,10.1
2024-12-28 21:41:45,4.3,10.4,9.1,10.1
2024-12-28 21:41:51,4.5,10.4,9.2,10.1
2024-12-28 21:41:56,4.7,10.4,9.2,10.2
2024-12-28 21:42:01,4.8,10.4,9.1,10.3
2024-12-28 21:42:06,4.7,10.4,9.2,10.3
2024-12-28 21:42:11,4.5,10.5,9.2,10.3
2024-12-28 21:42:17,4.7,10.5,9.2,10.3
2024-12-28 21:42:22,4.7,10.5,9.2,10.3
2024-12-28 21:42:27,4.6,10.5,9.2,10.3
2024-12-28 21:42:32,4.3,10.5,9.3,10.3
2024-12-28 21:42:37,4.4,10.5,9.3,10.4
2024-12-28 21:42:43,4.5,10.5,9.3,10.4
2024-12-28 21:42:48,4.6,10.5,9.3,10.5
2024-12-28 21:42:53,4.7,10.5,9.3,10.5
2024-12-28 21:42:58,4.8,10.5,9.3,10.4
2024-12-28 21:43:03,4.9,10.6,9.3,10.4
2024-12-28 21:43:08,4.9,10.6,9.4,10.4
2024-12-28 21:43:14,4.5,10.6,9.4,10.3
2024-12-28 21:43:19,4.7,10.6,9.4,10.3
2024-12-28 21:43:24,4.7,10.6,9.4,10.3
2024-12-28 21:43:29,4.5,10.6,9.4,10.3
2024-12-28 21:43:34,4.6,10.5,9.4,10.2
2024-12-28 21:43:40,4.6,10.5,9.4,10.3
2024-12-28 21:43:45,4.6,10.5,9.4,10.3
2024-12-28 21:43:50,4.5,10.5,9.4,10.3
2024-12-28 21:43:55,4.5,10.6,9.5,10.4
2024-12-28 21:44:00,4.4,10.6,9.5,10.5
2024-12-28 21:44:06,4.6,10.6,9.6,10.5
2024-12-28 21:44:11,4.8,10.6,9.6,10.7
2024-12-28 21:44:16,4.5,10.6,9.6,10.6
2024-12-28 21:44:21,4.4,10.6,9.6,10.4
2024-12-28 21:44:26,4.3,10.6,9.6,10.4
2024-12-28 21:44:31,4.2,10.7,9.6,10.5
2024-12-28 21:44:37,4.2,10.7,9.6,10.7
2024-12-28 21:44:42,4.3,10.7,9.6,10.7
2024-12-28 21:44:47,4.2,10.7,9.7,10.7
2024-12-28 21:44:52,4.2,10.8,9.7,10.7
2024-12-28 21:44:57,4.1,10.8,9.8,10.6
2024-12-28 21:45:02,4.1,10.8,9.8,10.7
2024-12-28 21:45:08,4.2,10.9,9.8,10.6
2024-12-28 21:45:13,4.2,10.9,9.9,10.6
2024-12-28 21:45:18,4.4,10.9,9.9,10.5
2024-12-28 21:45:23,4.4,10.9,9.9,10.5
2024-12-28 21:45:28,4.3,10.9,9.9,10.6
2024-12-28 21:45:34,4.2,10.9,9.9,10.7
2024-12-28 21:45:39,4.3,10.9,10.0,10.7
2024-12-28 21:45:44,4.3,11.0,10.0,10.8
2024-12-28 21:45:49,4.2,11.0,10.0,10.7
2024-12-28 21:45:54,4.1,11.0,10.0,10.6
2024-12-28 21:46:00,4.1,11.0,9.9,10.8
2024-12-28 21:46:05,4.2,11.0,9.9,10.8
2024-12-28 21:46:10,4.1,11.1,10.0,10.9
2024-12-28 21:46:15,4.3,11.1,10.0,10.7
2024-12-28 21:46:20,4.2,11.1,10.1,10.8
2024-12-28 21:46:25,4.1,11.2,10.1,10.9
2024-12-28 21:46:31,4.1,11.2,10.2,10.9
2024-12-28 21:46:36,4.0,11.3,10.2,10.7
2024-12-28 21:46:41,4.1,11.3,10.2,10.7
2024-12-28 21:46:46,4.2,11.4,10.2,10.8
2024-12-28 21:46:51,4.5,11.4,10.3,10.9
2024-12-28 21:46:57,4.3,11.4,10.2,10.9
2024-12-28 21:47:02,4.2,11.5,10.3,10.9
2024-12-28 21:47:07,4.3,11.5,10.3,10.9
2024-12-28 21:47:12,4.4,11.5,10.3,10.9
2024-12-28 21:47:17,4.4,11.5,10.4,10.7
2024-12-28 21:47:23,4.3,11.5,10.4,10.8
2024-12-28 21:47:28,4.2,11.5,10.4,10.9
2024-12-28 21:47:33,4.2,11.5,10.4,11.0
2024-12-28 21:47:38,4.2,11.5,10.4,11.0
2024-12-28 21:47:43,4.2,11.6,10.5,10.9
2024-12-28 21:47:48,4.3,11.6,10.5,10.9
2024-12-28 21:47:54,4.3,11.6,10.5,10.9
2024-12-28 21:47:59,4.3,11.6,10.6,11.0
2024-12-28 21:48:04,4.2,11.7,10.6,11.0
2024-12-28 21:48:09,4.3,11.7,10.6,11.0
2024-12-28 21:48:14,4.1,11.7,10.6,11.1
2024-12-28 21:48:20,4.1,11.7,10.6,10.9
2024-12-28 21:48:25,4.4,11.7,10.7,11.0
2024-12-28 21:48:30,4.3,11.8,10.4,11.2
2024-12-28 21:48:35,4.3,11.8,10.8,11.3
2024-12-28 21:48:40,4.1,11.8,10.8,11.4
2024-12-28 21:48:46,4.0,11.8,10.8,11.5
2024-12-28 21:48:51,4.0,11.9,10.7,11.2
2024-12-28 21:48:56,4.1,11.9,10.8,11.1
2024-12-28 21:49:01,4.3,12.0,10.8,11.0
2024-12-28 21:49:06,4.5,12.0,10.8,11.1
2024-12-28 21:49:12,4.5,12.0,10.9,11.2
2024-12-28 21:49:17,4.4,12.0,10.9,11.3
2024-12-28 21:49:22,4.4,12.1,10.9,11.4
2024-12-28 21:49:27,4.4,12.1,10.9,11.4
2024-12-28 21:49:32,4.4,12.1,11.0,11.3
2024-12-28 21:49:38,4.5,12.2,11.1,11.5
2024-12-28 21:49:43,4.5,12.2,11.1,11.6
2024-12-28 21:49:48,4.4,12.2,11.2,11.5
2024-12-28 21:49:53,4.4,12.2,11.3,11.6
2024-12-28 21:49:58,4.3,12.2,11.3,11.6
2024-12-28 21:50:04,4.3,12.2,11.3,11.6
2024-12-28 21:50:09,4.3,12.3,11.3,11.7
2024-12-28 21:50:14,4.3,12.3,11.3,11.8
2024-12-28 21:50:19,4.5,12.4,11.3,11.9
2024-12-28 21:50:24,4.5,12.4,11.4,12.1
2024-12-28 21:50:29,4.3,12.4,11.4,12.0
2024-12-28 21:50:35,4.2,12.4,11.4,12.0
2024-12-28 21:50:40,4.0,12.5,11.4,12.1
2024-12-28 21:50:45,4.0,12.5,11.4,12.0
2024-12-28 21:50:50,4.0,12.5,11.5,11.9
2024-12-28 21:50:55,4.2,12.6,11.5,11.9
2024-12-28 21:51:01,4.4,12.6,11.5,12.1
2024-12-28 21:51:06,4.3,12.7,11.5,12.0
2024-12-28 21:51:11,4.2,12.7,11.5,11.9
2024-12-28 21:51:16,4.2,12.7,11.5,12.0
2024-12-28 21:51:21,4.3,12.8,11.6,12.1
2024-12-28 21:51:27,4.3,12.8,11.6,12.2
2024-12-28 21:51:32,4.4,12.8,11.6,12.3
2024-12-28 21:51:37,4.3,12.8,11.7,12.4
2024-12-28 21:51:42,4.3,12.9,11.7,12.4
2024-12-28 21:51:47,4.2,12.9,11.8,12.4
2024-12-28 21:51:52,4.3,12.9,11.8,12.6
2024-12-28 21:51:58,4.3,13.0,11.9,12.6
2024-12-28 21:52:03,4.0,13.0,11.9,12.7
2024-12-28 21:52:08,3.9,13.0,11.8,12.9
2024-12-28 21:52:13,4.0,13.0,11.8,12.7
2024-12-28 21:52:18,4.3,13.1,11.8,12.6
2024-12-28 21:52:24,4.3,13.1,11.8,12.6
2024-12-28 21:52:29,4.4,13.1,11.9,12.8
2024-12-28 21:52:34,4.4,13.2,11.9,12.9
2024-12-28 21:52:39,4.3,13.2,12.0,12.9
2024-12-28 21:52:44,4.4,13.3,12.0,13.1
2024-12-28 21:52:50,4.4,13.3,12.1,13.0
2024-12-28 21:52:55,4.4,13.4,12.2,13.1
2024-12-28 21:53:00,4.4,13.4,12.2,13.1
2024-12-28 21:53:05,4.4,13.5,12.3,13.0
2024-12-28 21:53:10,4.3,13.5,12.3,12.8
2024-12-28 21:53:16,4.2,13.2,12.3,12.9
2024-12-28 21:53:21,4.1,13.6,12.3,13.0
2024-12-28 21:53:26,4.2,13.6,12.3,12.9
2024-12-28 21:53:31,4.2,13.6,12.3,12.9
2024-12-28 21:53:36,4.1,13.6,12.4,12.7
2024-12-28 21:53:41,4.1,13.7,12.4,12.8
2024-12-28 21:53:47,4.1,13.7,12.4,12.8
2024-12-28 21:53:52,4.2,13.8,12.4,12.9
2024-12-28 21:53:57,4.2,13.8,12.4,13.1
2024-12-28 21:54:02,4.3,13.8,12.4,13.2
2024-12-28 21:54:07,4.3,13.8,12.5,13.3
2024-12-28 21:54:13,4.3,13.9,12.6,13.4
2024-12-28 21:54:18,4.2,13.9,12.6,13.3
2024-12-28 21:54:23,4.2,13.9,12.6,13.2
2024-12-28 21:54:28,4.3,14.0,12.6,13.3
2024-12-28 21:54:33,4.3,14.0,12.6,13.3
2024-12-28 21:54:38,4.2,14.1,12.6,13.4
2024-12-28 21:54:44,4.2,14.1,12.7,13.3
2024-12-28 21:54:49,4.3,14.1,12.7,13.5
2024-12-28 21:54:54,4.4,14.2,12.8,13.6
2024-12-28 21:54:59,4.3,14.3,12.5,13.8
2024-12-28 21:55:04,4.5,14.3,12.9,13.6
2024-12-28 21:55:10,4.5,14.4,12.9,13.6
2024-12-28 21:55:15,4.5,14.4,13.0,13.8
2024-12-28 21:55:20,4.3,14.4,13.1,14.0
2024-12-28 21:55:25,4.5,14.4,13.0,14.0
2024-12-28 21:55:30,4.5,14.5,13.0,13.8
2024-12-28 21:55:36,4.3,14.5,13.1,13.7
2024-12-28 21:55:41,4.4,14.5,13.2,13.9
2024-12-28 21:55:46,4.4,14.6,13.2,13.7
2024-12-28 21:55:51,4.5,14.6,13.3,13.9
2024-12-28 21:55:56,4.5,14.7,13.4,13.9
2024-12-28 21:56:01,4.4,14.7,13.5,13.8
2024-12-28 21:56:07,4.4,14.7,13.5,13.9
2024-12-28 21:56:12,4.2,14.7,13.6,14.1
2024-12-28 21:56:17,4.2,14.7,13.7,13.9
2024-12-28 21:56:22,4.3,14.8,13.7,13.8
2024-12-28 21:56:27,4.5,14.8,13.8,14.0
2024-12-28 21:56:32,4.2,14.8,13.8,14.2
2024-12-28 21:56:38,4.0,14.8,13.8,14.2
2024-12-28 21:56:43,3.9,14.9,13.8,14.2
2024-12-28 21:56:48,4.2,14.9,13.8,14.2
2024-12-28 21:56:53,4.3,14.7,13.8,14.2
2024-12-28 21:56:58,4.5,14.9,13.8,14.3
2024-12-28 21:57:04,4.5,14.9,13.7,14.2
2024-12-28 21:57:09,4.7,15.0,13.7,14.1
2024-12-28 21:57:14,4.7,15.0,13.8,13.8
2024-12-28 21:57:19,4.7,15.0,13.8,13.7
2024-12-28 21:57:24,4.6,15.0,13.8,13.6
2024-12-28 21:57:29,4.5,14.9,13.8,13.8
2024-12-28 21:57:35,4.4,15.0,13.8,14.0
2024-12-28 21:57:40,4.4,15.0,13.9,14.1
2024-12-28 21:57:45,4.4,15.0,14.0,14.3
2024-12-28 21:57:50,4.1,15.0,14.0,14.3
2024-12-28 21:57:55,4.0,15.0,14.0,14.5
2024-12-28 21:58:01,4.2,15.1,14.0,14.5
2024-12-28 21:58:06,4.1,15.1,14.1,14.3
2024-12-28 21:58:11,4.2,15.1,14.1,14.5
2024-12-28 21:58:16,4.4,15.2,14.1,14.6
2024-12-28 21:58:21,4.5,15.1,14.2,14.5
2024-12-28 21:58:27,4.4,15.3,14.0,14.4
2024-12-28 21:58:32,4.4,15.4,14.3,14.6
2024-12-28 21:58:37,4.5,15.4,14.3,14.8
2024-12-28 21:58:42,4.3,15.5,14.3,14.8
2024-12-28 21:58:47,4.2,15.5,14.3,14.6
2024-12-28 21:58:52,4.0,15.5,14.2,15.1
2024-12-28 21:58:58,4.0,15.6,14.2,15.1
2024-12-28 21:59:03,4.0,15.5,14.2,15.0
2024-12-28 21:59:08,4.0,15.6,14.3,14.9
2024-12-28 21:59:13,4.0,15.7,14.4,14.8
2024-12-28 21:59:18,4.3,15.7,14.4,14.9
2024-12-28 21:59:24,4.4,15.8,14.3,14.7
2024-12-28 21:59:29,4.2,15.8,14.3,14.9
2024-12-28 21:59:34,4.2,15.9,14.4,14.7
2024-12-28 21:59:39,4.3,15.9,14.5,14.7
2024-12-28 21:59:44,4.4,15.9,14.5,14.8
2024-12-28 21:59:49,4.3,15.6,14.5,14.9
2024-12-28 21:59:55,4.4,16.0,14.5,14.9
2024-12-28 22:00:00,4.0,16.0,14.5,15.2
2024-12-28 22:00:05,3.9,16.0,14.6,15.6
2024-12-28 22:00:10,4.1,16.1,14.7,15.7
2024-12-28 22:00:15,4.2,16.1,14.8,16.0
2024-12-28 22:00:21,4.5,16.2,14.8,16.1
2024-12-28 22:00:26,4.5,16.2,14.8,16.2
2024-12-28 22:00:31,4.5,16.3,14.8,16.1
2024-12-28 22:00:36,4.5,16.2,14.8,16.1
2024-12-28 22:00:41,4.4,16.2,14.8,16.2
2024-12-28 22:00:46,4.4,16.2,14.9,16.0
2024-12-28 22:00:52,4.3,16.3,14.9,15.6
2024-12-28 22:00:57,4.2,16.3,15.0,15.5
2024-12-28 22:01:02,4.2,16.4,15.0,15.5
2024-12-28 22:01:07,4.3,16.4,15.1,15.6
2024-12-28 22:01:13,4.4,16.5,15.2,15.7
2024-12-28 22:01:18,4.3,16.5,15.2,15.9
2024-12-28 22:01:23,4.3,16.6,15.2,16.2
2024-12-28 22:01:28,4.2,16.7,15.3,16.2
2024-12-28 22:01:33,4.2,16.8,15.4,16.0
2024-12-28 22:01:39,4.1,16.8,15.4,15.7
2024-12-28 22:01:44,4.2,16.9,15.4,16.0
2024-12-28 22:01:49,4.4,16.9,15.5,16.2
2024-12-28 22:01:54,4.5,17.0,15.0,16.3
2024-12-28 22:01:59,4.5,17.0,15.6,16.2
2024-12-28 22:02:04,4.6,17.1,15.7,16.0
2024-12-28 22:02:10,4.5,17.1,15.8,15.8
2024-12-28 22:02:15,4.7,17.2,15.9,15.7
2024-12-28 22:02:20,4.8,17.2,16.0,15.5
2024-12-28 22:02:25,4.9,17.2,16.0,15.4
2024-12-28 22:02:30,4.9,17.1,16.1,15.3
2024-12-28 22:02:36,4.8,17.1,16.2,15.3
2024-12-28 22:02:41,4.7,17.1,16.3,15.3
2024-12-28 22:02:46,4.7,17.1,16.3,15.2
2024-12-28 22:02:51,4.6,17.1,16.4,15.2
2024-12-28 22:02:56,4.5,17.0,16.5,15.4
2024-12-28 22:03:01,4.4,17.0,16.5,15.5
2024-12-28 22:03:07,4.5,17.0,16.5,15.5
2024-12-28 22:03:12,4.1,16.7,16.5,15.2
2024-12-28 22:03:17,4.4,16.7,16.6,15.1
2024-12-28 22:03:22,4.5,17.0,16.6,15.1
2024-12-28 22:03:27,4.9,17.1,16.5,15.1
2024-12-28 22:03:33,4.5,17.0,16.5,14.9
2024-12-28 22:03:38,4.8,16.9,16.6,14.9
2024-12-28 22:03:43,4.7,16.8,16.6,14.9
2024-12-28 22:03:48,4.7,16.8,16.7,14.9
2024-12-28 22:03:53,4.5,16.7,16.8,15.1
2024-12-28 22:03:58,4.7,16.7,17.0,15.2
2024-12-28 22:04:04,4.6,16.7,18.0,15.4
2024-12-28 22:04:09,5.1,16.7,18.2,15.4
2024-12-28 22:04:14,5.1,16.7,18.3,15.5
2024-12-28 22:04:19,5.0,16.8,18.5,15.4
2024-12-28 22:04:24,4.8,16.8,18.6,15.4
2024-12-28 22:04:29,4.4,16.8,18.7,15.2
2024-12-28 22:04:35,4.1,16.8,18.8,15.4
2024-12-28 22:04:40,3.9,16.9,18.9,15.5
2024-12-28 22:04:45,3.9,16.9,18.9,15.5
2024-12-28 22:04:50,3.9,16.9,19.0,15.4
2024-12-28 22:04:56,3.9,16.9,19.1,15.3
2024-12-28 22:05:01,4.0,16.9,19.2,15.4
2024-12-28 22:05:06,3.9,17.0,19.3,15.2
2024-12-28 22:05:11,4.0,16.8,19.4,15.3
2024-12-28 22:05:16,3.9,16.7,19.6,15.4
2024-12-28 22:05:21,3.8,17.0,19.7,15.6
2024-12-28 22:05:27,3.8,17.0,19.7,15.7
2024-12-28 22:05:32,3.9,17.0,19.8,15.7
2024-12-28 22:05:37,3.9,16.8,19.9,15.6
2024-12-28 22:05:42,4.1,16.9,20.0,15.5
2024-12-28 22:05:47,4.4,16.9,20.1,15.6
2024-12-28 22:05:53,4.3,16.8,20.2,14.9
2024-12-28 22:05:58,4.3,16.8,20.2,15.1
2024-12-28 22:06:03,4.4,16.8,20.3,15.1
2024-12-28 22:06:08,4.6,16.7,20.3,15.3
2024-12-28 22:06:13,4.5,16.7,20.1,15.2
2024-12-28 22:06:19,4.7,16.7,20.5,15.4
2024-12-28 22:06:24,4.8,16.6,20.6,15.6
2024-12-28 22:06:29,4.7,16.6,20.6,15.7
2024-12-28 22:06:34,4.5,16.6,20.7,15.7
2024-12-28 22:06:39,4.4,16.5,20.8,15.7
2024-12-28 22:06:44,4.2,16.5,20.9,15.7
2024-12-28 22:06:50,4.0,16.5,20.9,15.9
2024-12-28 22:06:55,4.0,16.5,21.0,15.9
2024-12-28 22:07:00,4.1,16.5,21.0,15.9
2024-12-28 22:07:05,4.2,16.5,21.1,15.7
2024-12-28 22:07:10,4.2,16.5,21.2,15.6
2024-12-28 22:07:16,4.3,16.6,21.2,15.7
2024-12-28 22:07:21,4.7,16.4,21.3,15.6
2024-12-28 22:07:26,4.7,16.6,21.3,15.7
2024-12-28 22:07:31,4.6,16.6,21.4,15.7
2024-12-28 22:07:36,4.6,16.3,21.5,15.6
2024-12-28 22:07:42,4.5,16.6,21.5,15.5
2024-12-28 22:07:47,4.3,16.6,21.6,15.7
2024-12-28 22:07:52,4.2,16.6,21.6,15.7
2024-12-28 22:07:57,4.1,16.6,21.7,15.4
2024-12-28 22:08:02,4.0,16.6,21.7,15.5
2024-12-28 22:08:07,4.0,16.7,21.7,15.7
2024-12-28 22:08:13,4.0,16.7,21.6,15.9
2024-12-28 22:08:18,4.1,16.8,21.7,15.8
2024-12-28 22:08:23,4.3,16.8,21.7,16.0
2024-12-28 22:08:28,4.6,16.9,21.7,16.3
2024-12-28 22:08:33,4.7,16.9,21.7,16.1
2024-12-28 22:08:39,4.5,17.0,21.7,15.9
2024-12-28 22:08:44,4.4,17.0,21.7,15.9
2024-12-28 22:08:49,4.3,17.0,21.7,16.1
2024-12-28 22:08:54,4.3,17.1,21.7,16.1
2024-12-28 22:08:59,4.2,17.1,21.7,16.0
2024-12-28 22:09:04,4.3,17.1,21.7,15.8
2024-12-28 22:09:10,4.3,17.2,21.7,15.7
2024-12-28 22:09:15,4.2,17.2,21.7,15.5
2024-12-28 22:09:20,4.1,17.2,21.7,15.2
2024-12-28 22:09:25,4.1,17.2,21.8,15.1
2024-12-28 22:09:30,4.1,17.3,21.8,15.1
2024-12-28 22:09:36,4.2,17.3,21.9,15.3
2024-12-28 22:09:41,4.2,17.3,21.9,15.4
2024-12-28 22:09:46,4.4,17.3,21.9,15.3
2024-12-28 22:09:51,4.4,17.3,21.9,15.2
2024-12-28 22:09:56,4.3,17.3,22.0,15.3
2024-12-28 22:10:01,4.3,17.3,22.0,15.3
2024-12-28 22:10:07,4.3,17.3,22.1,15.1
2024-12-28 22:10:12,4.3,17.3,22.1,15.2
2024-12-28 22:10:17,4.3,17.3,22.2,15.2
2024-12-28 22:10:22,4.3,17.3,22.2,15.2
2024-12-28 22:10:27,4.3,17.3,22.3,15.2
2024-12-28 22:10:33,4.3,17.3,22.3,15.1
2024-12-28 22:10:38,4.2,17.3,22.4,15.1
2024-12-28 22:10:43,4.2,17.3,22.4,15.0
2024-12-28 22:10:48,4.3,17.3,22.4,15.1
2024-12-28 22:10:53,4.5,17.2,22.5,15.3
2024-12-28 22:10:58,4.6,17.2,22.4,15.4
2024-12-28 22:11:04,4.6,17.2,22.5,15.3
2024-12-28 22:11:09,4.5,17.1,22.6,15.1
2024-12-28 22:11:14,4.6,17.1,22.6,15.0
2024-12-28 22:11:19,4.4,17.1,22.6,15.1
2024-12-28 22:11:24,4.4,17.1,22.6,14.8
2024-12-28 22:11:30,4.5,17.1,22.7,14.6
2024-12-28 22:11:35,4.8,17.1,22.7,14.8
2024-12-28 22:11:40,4.9,17.0,22.7,14.9
2024-12-28 22:11:45,4.7,16.9,22.7,15.0
2024-12-28 22:11:50,4.8,16.9,22.7,15.0
2024-12-28 22:11:56,4.8,16.9,22.7,15.0
2024-12-28 22:12:01,4.6,16.8,22.7,14.8
2024-12-28 22:12:06,4.6,16.8,22.8,14.6
2024-12-28 22:12:11,4.9,16.8,22.8,14.6
2024-12-28 22:12:16,4.8,16.8,22.9,14.8
2024-12-28 22:12:22,4.7,16.8,22.9,14.8
2024-12-28 22:12:27,4.5,16.8,22.9,14.7
2024-12-28 22:12:32,4.6,16.7,22.9,14.6
2024-12-28 22:12:37,4.4,16.7,22.9,14.8
2024-12-28 22:12:42,4.3,16.7,22.9,14.9
2024-12-28 22:12:48,4.2,16.7,23.0,14.7
2024-12-28 22:12:53,4.2,16.7,23.0,14.5
2024-12-28 22:12:58,4.4,16.7,23.1,14.3
2024-12-28 22:13:03,4.4,16.7,23.1,14.3
2024-12-28 22:13:08,4.3,16.7,23.2,14.6
2024-12-28 22:13:13,4.4,16.7,23.2,14.7
2024-12-28 22:13:19,4.3,16.7,23.2,14.6
2024-12-28 22:13:24,4.3,16.8,23.2,15.1
2024-12-28 22:13:29,4.3,16.8,23.2,15.2
2024-12-28 22:13:34,4.6,16.8,23.2,15.1
2024-12-28 22:13:39,4.5,16.8,23.2,15.2
2024-12-28 22:13:45,4.5,16.8,23.3,15.1
2024-12-28 22:13:50,4.3,16.8,23.3,15.1
2024-12-28 22:13:55,4.3,16.8,23.4,14.8
2024-12-28 22:14:00,4.2,16.8,23.5,14.8
2024-12-28 22:14:05,4.3,16.8,23.5,15.0
2024-12-28 22:14:11,4.4,16.8,23.6,14.9
2024-12-28 22:14:16,4.3,16.8,23.7,14.9
2024-12-28 22:14:21,4.1,16.8,23.7,15.0
2024-12-28 22:14:26,4.0,16.8,23.8,15.2
2024-12-28 22:14:31,4.0,16.8,23.8,15.3
2024-12-28 22:14:37,4.2,16.8,23.6,15.1
2024-12-28 22:14:42,4.2,16.8,23.9,15.1
2024-12-28 22:14:47,4.2,16.8,24.0,15.1
2024-12-28 22:14:52,4.6,16.7,24.1,15.1
2024-12-28 22:14:57,4.5,16.7,24.1,15.1
2024-12-28 22:15:02,4.5,16.7,24.2,15.0
2024-12-28 22:15:08,4.7,16.7,24.2,15.0
2024-12-28 22:15:13,4.5,16.6,24.3,14.8
2024-12-28 22:15:18,4.4,16.3,24.4,14.7
2024-12-28 22:15:23,4.3,16.6,24.4,14.7
2024-12-28 22:15:28,4.3,16.7,24.5,14.7
2024-12-28 22:15:34,4.2,16.7,24.5,14.6
2024-12-28 22:15:39,4.5,16.8,24.6,14.6
2024-12-28 22:15:44,4.6,16.8,24.2,14.6
2024-12-28 22:15:49,4.5,16.8,24.3,14.8
2024-12-28 22:15:54,4.3,16.8,24.4,14.8
2024-12-28 22:15:59,4.4,16.9,24.6,14.8
2024-12-28 22:16:05,4.4,16.9,24.6,14.5
2024-12-28 22:16:10,4.3,17.0,24.7,14.4
2024-12-28 22:16:15,4.3,17.0,24.7,14.6
2024-12-28 22:16:20,4.2,17.1,24.7,14.7
2024-12-28 22:16:25,4.1,17.1,24.8,14.7
2024-12-28 22:16:31,4.2,17.2,24.8,14.6
2024-12-28 22:16:36,4.2,17.3,24.8,14.5
2024-12-28 22:16:41,4.2,17.4,24.9,14.3
2024-12-28 22:16:46,4.2,17.5,24.9,14.3
2024-12-28 22:16:51,4.3,17.5,24.9,14.1
2024-12-28 22:16:57,4.2,17.6,24.9,13.9
2024-12-28 22:17:02,4.2,17.6,24.9,14.0
2024-12-28 22:17:07,4.3,17.6,24.9,14.2
2024-12-28 22:17:12,4.3,17.7,24.9,14.4
2024-12-28 22:17:17,4.3,17.7,24.9,14.3
2024-12-28 22:17:23,4.2,17.7,24.9,14.1
2024-12-28 22:17:28,4.1,17.8,24.9,14.2
2024-12-28 22:17:33,4.2,17.8,24.9,14.0
